model,region,n_seeds,macro_f1_retention_percent_mean,macro_f1_retention_percent_std,macro_f1_retention_percent_ci95,balanced_accuracy_retention_percent_mean,balanced_accuracy_retention_percent_std,balanced_accuracy_retention_percent_ci95
compact_tcn,full_body_both_mice,5,100.0,7.105427357601002e-15,6.228181683666758e-15,100.0,7.105427357601002e-15,6.228181683666758e-15
compact_tcn,head_neck_both_mice,5,96.60604188372409,0.5936927245531298,0.5203946176203598,98.51319474267835,1.850737441914866,1.622242893621278
compact_tcn,hips_tail_both_mice,5,97.23355386398089,2.340664565446166,2.051682951698152,98.42325392666908,1.8699464568335518,1.6390803375717615
compact_tcn,intruder_only_full_body,5,65.99253525576285,1.6402536946644681,1.4377457545530543,69.99254911649152,3.2582310838089237,2.8559654664014307
compact_tcn,no_tail_both_mice,5,101.04863015747304,1.1284866282127408,0.9891621424542223,100.61261204220695,1.4947167698008588,1.310177015318381
compact_tcn,resident_only_full_body,5,70.74492228364677,1.3087213210362618,1.1471448162766393,74.12242362908074,2.5162395086495017,2.205581174892295
compact_tcn,trunk_tail_both_mice,5,97.48676291894148,1.3819802869013516,1.211359131109825,98.70313318331127,1.2745043186602165,1.1171522913033887
