model,region,n_seeds,accuracy_mean,accuracy_std,accuracy_ci95,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,balanced_accuracy_min,balanced_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_ci95,macro_f1_min,macro_f1_max,weighted_f1_mean,weighted_f1_std,weighted_f1_ci95,weighted_f1_min,weighted_f1_max
compact_tcn,full_body_both_mice,5,0.8609171086344043,0.018744373196076393,0.01643016752352431,0.8321285140562249,0.8830632348268191,0.7935864898575703,0.03496347505062438,0.03064683712158309,0.7647051857910452,0.8513691593686205,0.7289623272924557,0.04025309746360601,0.035283395595550576,0.6819045489675133,0.77493756347136,0.8685935861213124,0.0185376607923855,0.016248976112837783,0.84163020286792,0.8924962931745334
compact_tcn,no_tail_both_mice,5,0.8663998442819736,0.017595701437655587,0.015423312334344358,0.8389558232931726,0.8871941531617413,0.798630777181105,0.04161585643853224,0.036477906503864704,0.753559206888538,0.8592560053345522,0.7366481026728713,0.042658137926083216,0.03739150650894331,0.6914487263429807,0.7924829161764609,0.8733793045583086,0.017384193498411124,0.015237917451411204,0.8479694163319714,0.895710619786315
compact_tcn,hips_tail_both_mice,5,0.8461175639334636,0.012886951513689269,0.011295911046082381,0.827710843373494,0.8585954877661265,0.7811207422888434,0.038418334801624855,0.0336751552139214,0.7352715881065907,0.8341599969167016,0.709147125979092,0.04957309982408431,0.04345273785631787,0.6496615012642846,0.7643129283851281,0.8561934683787265,0.013333450316018552,0.011687284502243545,0.8405211152534593,0.8739508972510964
compact_tcn,head_neck_both_mice,5,0.843777458396189,0.01357458173908554,0.011898645513611252,0.8232931726907631,0.8611375913568478,0.7815795377231378,0.03110639328358758,0.02726595588744233,0.7463602264216372,0.8213683639975409,0.7042578600922917,0.03982921371492967,0.03491184510792427,0.6552906808327474,0.7435934470560706,0.8539593283710893,0.014935543989785043,0.01309158152370233,0.8349570490227448,0.8767909888992752
compact_tcn,trunk_tail_both_mice,5,0.84946052616143,0.01295779677391018,0.011358009654635529,0.8301204819277108,0.8643152208452495,0.7832606391068818,0.034708950682432564,0.03042373667621391,0.745053180738551,0.832109869854438,0.7108184102587497,0.044004870386479926,0.03857196955789273,0.6531104702516211,0.7511977871297756,0.8596659997196028,0.01477983458626944,0.01295509621379157,0.8403214053746411,0.8815355242850375
compact_tcn,resident_only_full_body,5,0.6343175042291418,0.01523194594548458,0.013351389292972683,0.6160642570281124,0.6501429933269781,0.5880539254375798,0.02830480535729431,0.024810255796573637,0.5567118771677149,0.6209806631023538,0.5159472140270933,0.03487105362303926,0.030565826168477195,0.47358609845244193,0.5527707613126862,0.6477278185136148,0.015579229343755364,0.013655796613081,0.6330201187372403,0.6646175361738493
compact_tcn,intruder_only_full_body,5,0.6166872527187225,0.03505614478943134,0.030728065729071455,0.5577153110047847,0.6453765490943756,0.5549577347046293,0.023786600714872676,0.020849874811623353,0.5183745890094743,0.5845263063585335,0.4806819863213839,0.0197751695727934,0.017333700385089794,0.4510165299061314,0.5013278356489849,0.6028568745447627,0.02927806556094727,0.025663355978837652,0.5561474851839843,0.6361436017705353
